% normalize=-1
% resample=no
% samplerate=44100
% version=0.65
% yaafedefinition=SpectralFlatness
1.512891e-01
4.621233e-02
2.445281e-02
2.253851e-02
1.771350e-02
2.169850e-02
1.730996e-02
1.642105e-02
1.680710e-02
1.429402e-02
1.407319e-02
1.449706e-02
1.559511e-02
1.418802e-02
1.807413e-02
1.865982e-02
2.408681e-02
2.357008e-02
2.847488e-02
3.249199e-02
2.860308e-02
2.393842e-02
2.556704e-02
2.381937e-02
2.566578e-02
2.662916e-02
2.919151e-02
3.089452e-02
3.252437e-02
3.552827e-02
3.603833e-02
4.219032e-02
4.268871e-02
4.625173e-02
4.563302e-02
5.081009e-02
5.667951e-02
5.707069e-02
5.912763e-02
6.771843e-02
7.125741e-02
7.669040e-02
8.129552e-02
9.307544e-02
1.000950e-01
9.917456e-02
1.039830e-01
1.161809e-01
1.239303e-01
1.417272e-01
1.500110e-01
1.549632e-01
1.636377e-01
1.764269e-01
1.905109e-01
2.034877e-01
2.090841e-01
2.240820e-01
2.336191e-01
2.626098e-01
2.685959e-01
2.971462e-01
3.179911e-01
3.180410e-01
3.550499e-01
3.667361e-01
