% normalize=-1
% resample=no
% samplerate=44100
% version=0.65
% yaafedefinition=MFCC
1.785275e+00,1.012374e+00,4.615450e-01,1.764351e-01,4.924913e-01,1.123506e-02,8.867613e-01,4.851928e-01,4.201083e-01,2.492807e-01,-1.912530e-01,3.910688e-01,3.670945e-01
3.366411e+00,1.162299e+00,1.006278e+00,5.256146e-01,3.046545e-01,3.377464e-01,4.764785e-01,3.129790e-01,2.747693e-01,3.363404e-01,1.216599e-01,4.505408e-01,6.016117e-01
4.106669e+00,1.264974e+00,1.008819e+00,2.382118e-01,3.193597e-01,4.627620e-01,7.078105e-01,3.572963e-01,2.605312e-01,3.885282e-01,7.195166e-01,4.692684e-01,5.833663e-01
3.893983e+00,1.832784e+00,1.356179e+00,3.735499e-01,6.436316e-01,2.021391e-01,5.765698e-02,2.232166e-01,2.685910e-01,3.584934e-01,4.146671e-01,6.194399e-01,4.390731e-01
4.124935e+00,1.820581e+00,1.181141e+00,4.335507e-01,3.541586e-01,4.918674e-01,6.928896e-01,1.592904e-01,1.434447e-01,1.412352e-02,2.571888e-01,5.605065e-01,4.680296e-01
3.864691e+00,1.729484e+00,1.347321e+00,3.208939e-01,5.277992e-01,1.758668e-01,6.602750e-01,3.749795e-01,2.985265e-01,4.460061e-01,2.357884e-01,3.832721e-01,2.681044e-01
4.184458e+00,1.917227e+00,1.284370e+00,3.769528e-01,6.715836e-01,3.909389e-01,6.008670e-01,2.272108e-01,3.123969e-01,3.255547e-01,1.383372e-01,2.347087e-01,3.720711e-01
4.094207e+00,1.887473e+00,1.617224e+00,5.622888e-01,6.309870e-01,1.660305e-01,5.838130e-01,4.255158e-01,4.283446e-01,-6.578426e-02,-3.713094e-04,4.745041e-01,4.664146e-01
4.113626e+00,1.370521e+00,1.127256e+00,2.663659e-01,8.372050e-01,7.641127e-01,8.125358e-01,6.557659e-01,6.683068e-01,3.167675e-01,2.676150e-01,3.059289e-01,2.600322e-02
4.405357e+00,1.693233e+00,1.531532e+00,3.367605e-01,4.248729e-01,3.399136e-01,6.127869e-01,7.374396e-01,1.640903e-02,-1.503587e-01,2.537808e-01,4.955971e-01,8.809089e-01
4.157134e+00,1.577351e+00,1.373666e+00,5.917909e-01,7.145778e-01,4.290831e-01,7.478397e-01,7.749038e-01,4.007952e-01,1.699364e-01,1.185139e-01,3.617602e-01,3.755505e-01
4.321347e+00,1.860578e+00,1.462827e+00,4.719470e-01,7.569696e-01,3.554037e-01,5.635654e-01,5.884560e-01,2.918384e-01,2.326932e-02,1.687939e-01,2.094108e-01,4.853452e-01
4.388585e+00,1.838487e+00,1.568819e+00,4.502540e-01,7.507617e-01,4.887510e-01,5.711362e-01,2.191542e-01,3.070705e-01,2.094822e-01,2.969406e-01,2.724196e-01,2.835066e-01
4.383236e+00,1.918116e+00,1.797317e+00,5.881796e-01,6.360446e-01,3.084373e-01,5.749820e-01,6.577913e-01,1.754438e-01,1.447762e-01,3.583189e-01,3.502107e-01,3.989126e-01
4.464959e+00,2.106193e+00,1.520449e+00,5.004931e-01,5.879771e-01,3.149266e-01,3.281577e-01,5.555788e-01,5.292274e-01,-8.571605e-02,1.802576e-01,1.268574e-01,2.693082e-01
4.612757e+00,1.844880e+00,1.566304e+00,5.991693e-01,9.573933e-01,4.047603e-01,2.365981e-01,3.701370e-01,-7.475265e-02,4.778785e-02,3.864093e-01,1.050619e-01,3.940333e-01
4.101055e+00,2.143549e+00,1.640709e+00,2.125230e-01,8.315621e-01,8.087093e-01,7.022820e-01,1.194539e-01,3.154049e-01,1.794908e-01,2.327921e-01,5.415791e-01,4.881947e-01
4.244168e+00,1.860854e+00,1.618576e+00,7.701297e-01,1.117968e+00,5.723980e-01,4.164154e-01,-2.495437e-02,3.709266e-02,1.810451e-03,1.364374e-01,3.340215e-01,4.178846e-01
4.311995e+00,2.077559e+00,1.792965e+00,7.422832e-01,8.607118e-01,3.714236e-01,2.054285e-01,7.576567e-02,1.530833e-01,3.849238e-01,7.445408e-02,3.438361e-01,3.527176e-01
4.520901e+00,1.930630e+00,1.247512e+00,5.170811e-01,6.199295e-01,7.447547e-01,7.452590e-01,4.075433e-01,-8.346783e-02,-7.992293e-02,4.318401e-02,2.481854e-01,3.789086e-01
4.699405e+00,2.193621e+00,1.655782e+00,4.653171e-01,6.127991e-01,5.763931e-01,4.880502e-01,1.283588e-01,1.732241e-01,1.192939e-01,-3.104534e-02,-3.187296e-02,5.262549e-01
4.649794e+00,2.698665e+00,2.135322e+00,1.176782e+00,8.162560e-01,2.872974e-01,4.239747e-01,2.070987e-01,1.300390e-02,9.300022e-02,-1.183522e-01,4.785442e-01,5.786096e-01
4.732401e+00,2.824331e+00,2.094996e+00,1.080493e+00,7.672571e-01,3.652952e-01,4.656032e-01,-1.254658e-01,-1.558478e-01,1.609425e-01,1.030659e-01,5.626427e-01,6.410976e-01
4.823879e+00,3.044837e+00,2.280672e+00,1.027364e+00,6.990198e-01,4.713503e-01,6.508423e-01,8.885785e-02,-8.543021e-02,-2.239273e-01,-2.014788e-01,5.485944e-01,3.418371e-01
4.822386e+00,3.055497e+00,2.137575e+00,1.037540e+00,8.007065e-01,1.537582e-01,3.524832e-01,4.453822e-01,1.321162e-01,-9.941491e-02,-1.666519e-01,5.216257e-01,4.681926e-01
5.023917e+00,3.010875e+00,1.867810e+00,8.139389e-01,1.017877e+00,7.128354e-01,2.272008e-01,-9.309033e-02,3.087732e-01,8.845745e-02,-1.125550e-01,2.745804e-01,4.474514e-01
4.904620e+00,2.855302e+00,2.055605e+00,1.287273e+00,6.931221e-01,2.483027e-01,3.752271e-01,2.352050e-01,1.716988e-01,-1.255094e-01,-3.879329e-02,2.188351e-01,6.100798e-01
4.490879e+00,2.979193e+00,2.099081e+00,1.234881e+00,1.087590e+00,3.911634e-01,4.148914e-01,3.567260e-01,-1.132499e-01,-1.645723e-01,-1.585833e-01,3.941904e-01,6.269193e-01
4.443497e+00,3.098267e+00,2.443258e+00,1.295984e+00,1.159637e+00,6.312039e-01,2.225750e-01,-2.243695e-01,1.007844e-01,-2.218655e-01,-2.193961e-01,4.474703e-01,5.477802e-01
4.244104e+00,3.339605e+00,2.429450e+00,1.182075e+00,7.204986e-01,6.150843e-01,4.120526e-01,-3.894155e-01,-3.150806e-01,3.022101e-01,3.252796e-01,4.509342e-01,6.456104e-01
4.563958e+00,3.363897e+00,2.279101e+00,1.342568e+00,5.753838e-01,2.630076e-01,2.500376e-01,5.606700e-02,3.244572e-01,-9.976594e-03,2.009483e-01,4.686166e-01,6.269794e-01
4.440321e+00,3.083225e+00,2.160551e+00,1.298079e+00,9.715999e-01,2.824170e-01,7.940195e-03,8.654811e-02,1.790009e-01,6.648748e-02,3.073400e-01,2.922558e-01,3.582712e-01
4.224161e+00,3.001853e+00,2.528188e+00,1.275264e+00,7.189835e-01,3.707637e-01,3.431657e-01,3.430526e-02,-1.005324e-01,1.480977e-01,-3.455181e-03,3.869229e-01,6.430093e-01
4.272227e+00,3.029980e+00,2.409934e+00,1.455564e+00,5.841423e-01,1.868806e-01,2.192385e-01,2.059914e-01,9.592833e-02,1.502773e-01,8.068990e-02,4.028647e-01,4.561204e-01
4.128821e+00,2.897170e+00,2.319789e+00,1.575349e+00,9.148533e-01,4.408256e-01,-7.272911e-02,2.454843e-02,4.774420e-02,2.302844e-02,1.159252e-01,3.208391e-01,5.700275e-01
4.063167e+00,3.049857e+00,2.137885e+00,1.554670e+00,9.159667e-01,5.038481e-01,-3.011853e-02,-6.559926e-02,-3.919871e-02,-8.593261e-02,3.890372e-01,6.165665e-01,2.883865e-01
4.080388e+00,2.895117e+00,2.006055e+00,1.498455e+00,9.278658e-01,4.715214e-01,5.427591e-02,2.493673e-01,-2.229048e-01,-1.812377e-01,3.317550e-01,5.774608e-01,4.105571e-01
3.976035e+00,2.953806e+00,2.167855e+00,1.457255e+00,9.544114e-01,3.301720e-01,-3.832252e-02,2.286542e-01,-2.629666e-01,4.533617e-02,2.524531e-01,5.623127e-01,5.270427e-01
3.861637e+00,3.222462e+00,2.356381e+00,1.419175e+00,7.064121e-01,4.762323e-01,2.555767e-01,-8.653620e-02,-4.415393e-02,1.707988e-01,2.779043e-01,1.667680e-01,3.476059e-01
3.757103e+00,3.004584e+00,2.334995e+00,1.559387e+00,6.506178e-01,3.726181e-01,2.786808e-01,-3.023592e-01,-3.644343e-02,1.176721e-01,3.720474e-01,4.601929e-01,4.862932e-01
3.744683e+00,2.951688e+00,2.206510e+00,1.441551e+00,1.033450e+00,6.443255e-01,-6.046273e-03,-3.029966e-01,-3.616849e-02,1.454785e-01,2.431777e-01,4.384827e-01,4.303081e-01
3.821446e+00,2.890277e+00,1.898116e+00,1.199177e+00,7.866444e-01,5.623752e-01,3.271520e-01,2.478312e-01,-1.753101e-01,-2.021768e-01,2.969380e-01,5.697482e-01,5.344595e-01
3.438997e+00,2.745092e+00,2.338149e+00,1.510439e+00,1.025869e+00,6.470718e-01,4.938469e-02,-2.720588e-01,-1.792619e-01,1.388222e-01,3.760106e-01,1.708275e-01,6.526643e-01
3.702046e+00,2.915035e+00,1.997417e+00,1.317340e+00,5.993802e-01,3.376903e-01,4.125920e-01,2.327221e-01,6.888531e-02,-1.656649e-02,-6.636402e-02,4.930918e-01,5.321518e-01
3.592238e+00,2.775854e+00,2.064310e+00,1.225632e+00,9.802217e-01,4.504046e-01,-3.208156e-02,1.106107e-01,-9.808541e-03,1.231189e-01,4.446023e-01,3.008542e-01,3.184160e-01
3.410650e+00,2.894677e+00,2.066794e+00,1.615375e+00,6.244762e-01,2.238655e-01,5.582577e-02,1.942231e-02,4.001864e-01,1.560309e-01,1.851297e-01,1.855042e-01,6.924286e-01
3.585304e+00,2.742415e+00,1.772534e+00,1.317682e+00,1.016225e+00,4.635871e-01,-1.600672e-01,1.972739e-02,2.700704e-01,5.384597e-02,2.125667e-01,6.723598e-01,3.831045e-01
3.462851e+00,2.685650e+00,1.760152e+00,1.322703e+00,1.080188e+00,1.886337e-01,1.296475e-01,1.019116e-01,2.117333e-01,5.715351e-02,2.640434e-01,3.473900e-01,6.567894e-01
3.172653e+00,2.206003e+00,2.198154e+00,1.767088e+00,1.000824e+00,4.515155e-01,2.945943e-02,-3.009016e-01,-8.941085e-02,1.463805e-01,5.062171e-01,5.759377e-01,4.267103e-01
3.194378e+00,2.548296e+00,1.756893e+00,1.314469e+00,9.490945e-01,3.452581e-01,3.793088e-01,6.467830e-02,-1.579996e-01,2.936594e-01,4.421751e-01,3.464503e-02,3.175970e-01
3.525423e+00,2.138571e+00,1.463811e+00,1.259517e+00,7.582674e-01,4.084558e-01,4.627878e-01,1.530713e-01,-1.707772e-01,3.086433e-01,3.862798e-01,3.172440e-01,5.525191e-01
3.162228e+00,2.423290e+00,1.527963e+00,1.601319e+00,1.005649e+00,4.306474e-01,2.659573e-01,-4.767489e-02,-6.740851e-02,1.760403e-01,2.129170e-01,2.773827e-01,7.044751e-01
3.046626e+00,2.551920e+00,1.811236e+00,1.252385e+00,1.046072e+00,4.348420e-01,1.003310e-02,-6.884052e-02,1.118140e-01,3.757295e-01,7.148962e-02,4.854011e-01,5.102391e-01
